<div><h1>17) Die Bahn der Luvthermik führt nach Ablösung vom Grat unweigerlich auf die Leeseite des Berges. Welche Voraussetzungen müssen erfüllt sein, dass der Flug über dem Kamm nach hinten verlagert werden darf?</h1><p>A) Bei starkem Steigen darf trotz windversetzter Thermik auf die Leeseite geflogen werden</p><p>B) Es muss ein vertikaler Geländeabstand von mindestens 100 m eingehalten werden, denn der Leebereich befindet sich nur in Bodennähe</p><p>C) Bei Aufwindverlust oder Aufwindende und verstärktem Sinken muss problemlos auf die Luvseite vorgeflogen werden können</p><p>D) Es muss ein besonders klappstabiler Schirm geflogen werden</p></div>;C
<div><h1>18) Welche meteorologische Gründe erfordern den bewussten Abbruch eines Thermikfluges?</h1><p>A) Stetige oder starke, sprunghafte Windzunahme</p><p>B) Entstehung von Überentwicklungen</p><p>C) Heftige Turbulenzen</p><p>D) Alle sind richtig</p></div>;D
<div><h1>19) Thermikfliegen bedeutet zwangsläufig ein bestimmtes Maß an Turbulenz. Welche Aussagen sind richtig?</h1><p>A) Turbulenzen fühlen sich immer schlimmer an als sie in Wirklichkeit sind. Der Pilot sollte sich davon nicht beängstigen lassen, ruhig weiterfliegen und auf seinen Schirm vertrauen</p><p>B) Wenn die Thermik stark turbulent wird, genügt es meistens, den Brustgurt enger zu stellen, dann werden die Turbulenzen wirkungsvoll gedämpft</p><p>C) Es zählt ausschließlich die persönliche Wahrnehmung. Wenn Turbulenzen als beängstigend empfunden werden, ist es Zeit, den Flug abzubrechen, egal, was die Fliegerkollegen sagen</p><p>D) Thermische Turbulenzen können nie so stark sein, dass sie Störungen am Schirm, wie z.B. Einklapper, verursachen können.</p></div>;C
<div><h1>20) Worauf ist beim Anflug eines potentiellen Thermikberges zu achten?</h1><p>A) Auf die durch überregionale oder regionale Luftströmungen verursachte Windsituation am Berg, insbesondere auf Leegebiete</p><p>B) Auf Thermikentstehungs- und Ablösebereiche sowie auf die Landemöglichkeiten im Falle eines "Absaufers"</p><p>C) Auf das Wolkenbild</p><p>D) Alle sind richtig</p></div>;D
<div><h1>21) Die normalen Wetterberichte weisen auf einen störungsfreien Badetag mit hohen Temperaturen hin. Die Temperaturzustandskurve (TEMP) zeigt, dass die extrem trockene Luftmasse bis 2300 m MSL labil geschichtet ist und darüber eine kräftige Inversion liegt. Was ist zu erwarten?</h1><p>A) Beste, problemlose Blauthermik</p><p>B) Nach oben hin zunehmende Thermik, die ab 2300 m wegen der Inversion allmählich wieder schwächer wird</p><p>C) Nach oben hin gleich bleibende Thermikstärke die an der Inversion ein abruptes Ende findet</p><p>D) Nach oben hin zunehmende Aufwinde, im Bereich der Inversionsuntergrenze stark turbulente Verhältnisse</p></div>;D
<div><h1>22) Bei der Landung an thermisch aktiven Tagen sollte gerechnet werden</h1><p>A) Mit abrupten Änderungen der Windstärke</p><p>B) Mit kleinräumig ausgeprägten Abwindbereichen</p><p>C) Mit kleinräumig ausgeprägten Aufwindbereichen</p><p>D) Alle sind richtig</p></div>;D
<div><h1>24) Der Wetterbericht hat beste Thermik mit guten Streckenflugmöglichkeiten vorhergesagt. Lediglich am späteren Nachmittag sind eine Windzunahme und die Entwicklung von vereinzelten Wärmegewittern "nicht auszuschließen". Wer entscheidet, wie lange geflogen werden kann?</h1><p>A) Der Pilot, die Entscheidung ist einfach, da der Übergang zu gefährlichen Bedingungen immer klar zu erkennen ist</p><p>B) Der Startleiter gibt bereits am Vormittag vor, wie lange am Nachmittag geflogen werden darf</p><p>C) Der Pilot, die Abbruchsentscheidung darf, sobald die ungünstige Änderung erkannt wird, nicht mehr hinausgezögert werden</p><p>D) Der Pilot, jedoch ist eine Windzunahme am Nachmittag normal (Talwind) und einzelne Wärmegewitter können problemlos umflogen werden, deshalb besteht keine Gefahr</p></div>;C
<div><h1>25) Womit ist beim Thermikfliegen unter anderem immer zu rechnen?</h1><p>A) Mit schwierigen Startverhältnissen, nicht kontrollierbaren Flugzuständen und einer harten Außenlandung</p><p>B) Mit stärkeren Auf- und Abwinden, mit Turbulenzen und eventuell Störungen am Fluggerät</p><p>C) Mit Gewittern, starker Windzunahme und nicht vorhergesagten Kaltfrontdurchgängen</p><p>D) Dass mit hoher Wahrscheinlichkeit der Rettungsschirm ausgelöst werden muss</p></div>;B
<div><h1>26) Welche Aussagen gelten für Leethermik?</h1><p>A) Ist meist schwächer aber viel weniger turbulent als Luvthermik und für Gleitschirmflieger gut fliegbar</p><p>B) Weil die Thermik im Lee nicht vom Wind gestört wird, ist sie meist stark und gleichmäßig und ermöglicht ein besonders ruhiges Fliegen im Aufwind</p><p>C) Ist meist stärker aber viel turbulenter als Luvthermik und für Gleitschirmflieger wegen der Turbulenzen zu gefährlich</p><p>D) In Leethermik darf wegen der Corioliskraft nur rechtsherum gedreht werden</p></div>;C
<div><h1>27) Wird die Thermik nach oben hin stärker oder eher schwächer, oder bleibt das Steigen konstant?</h1><p>A) Im Normalfall stärker</p><p>B) Abhängig vom TEMP, sind sogar mehrfache Änderungen der Steigrate während des Aufstieges möglich</p><p>C) Üblicherweise bleibt das Steigen im gesamten Konvektionsbereich gleich</p><p>D) Sehr selten auch schwächer</p></div>;B
<div><h1>28) Zwei Piloten kreisen in verschiedenen, ca. 5 km voneinander entfernten Aufwinden. Trotz ähnlichem Flugkönnen sowie vergleichbaren Fluggeräten, -radien und Flächenbelastungen steigt der eine Pilot mit konstanten 2 m/s, der andere aber mit konstanten 4m/s in Richtung Basis.</h1><p>A) Das gleich bleibende Steigen spricht für neutrale bzw. indifferente Schichtung, die Steigwertunterschiede sind meteorologisch aber nicht erklärbar</p><p>B) Der Schnellersteigende fliegt in einem Bereich mit kälterer Umgebungsluft (anderer TEMP)</p><p>C) Der Schnellersteigende fliegt in einem Bereich mit wärmerer Umgebungsluft (anderer TEMP)</p><p>D) Der Schnellersteigende fliegt in einem Aufwind, der bei der Ablösung einen größeren Temperaturvorsprung zur Umgebungsluft hatte</p></div>;D
<div><h1>29) Bei Wind aus 225° mit 20 km/h</h1><p>A) Tritt am SO-Hang ideale Anströmung auf, am NW-Hang bildet sich hingegen ein Lee aus</p><p>B) Kommt der Wind an einem S-Hang schräg von vorne rechts, die nach N ausgerichteten Seite des Berges befindet sich im Lee</p><p>C) Werden ausschließlich W-Hänge günstig angeströmt</p><p>D) Sind nur an nordost-gerichteten Hängen- und Bergflanken Leebedingungen zu erwarten</p></div>;B
<div><h1>30) Gleichmäßiger Wind aus 360° mit 25 km/h. Wo dürfen ideale Hangaufwindbedingungen erwartet werden?</h1><p>A) An einer breiten, mittelsteilen, frei angeströmten Westflanke</p><p>B) Auf der angeströmten, mäßig steil abfallenden Seite eines lang gezogenen Geländerückens mit Ost-West-Ausrichtung</p><p>C) Auf der schmalen Luvseite eines eher kegelförmigen Berges</p><p>D) Am sehr flachen, hindernisfreien Nordhang</p></div>;B
<div><h1>31) Wo wird beim Soaring im dynamischen Aufwindfeld eines breiten, gut angeströmten Hanges die größte Höhe erreicht?</h1><p>A) Direkt über dem Hangscheitel</p><p>B) Etwas hinter dem Hang (abgelöste Strömung)</p><p>C) Deutlich vor dem Hangscheitel</p><p>D) Im Bereich von Hangeinschnitten, weil die Strömung dort am stärksten ist</p></div>;C
<div><h1>32) Welche Bereiche eines Soaringhanges sind speziell bei höheren Windgeschwindigkeiten für Gleitschirmflieger problematisch?</h1><p>A) Die seitlichen Ränder, der Gipfelbereich und Einkerbungen im Hang wegen Zunahme der Horizontalwind- und Abnahme der Aufwindkomponente</p><p>B) Unregelmäßigkeiten im Hangprofil (Knicke, Stufen, Vorgipfel, ..) oder Hindernisse (Bäume, Gebäude, ...), weil sie Turbulenz erzeugen</p><p>C) Ausgedehntere Flachstücke ohne Landemöglichkeit wegen des verschlechterten Aufwind/Gegenwind - Verhältnisses</p><p>D) Alle sind richtig</p></div>;D
<div><h1>33) Wovon hängt der Winkel zwischen Windrichtung und Isobarenrichtung bei stationären Strömungsverhältnissen ab?</h1><p>A) Von der Bodenreibung, über Meer ist die Abweichung deutlich geringer als über Land</p><p>B) Von der Bodenreibung, über Land ist die Abweichung deutlich geringer als über Meer</p><p>C) Die Ein- bzw. Ausströmkomponenten werden nur vom horizontalen Druckunterschied bestimmt</p><p>D) Der Winkelunterschied zwischen tatsächlicher Windrichtung und Richtung der Isobaren hängt nur von Corioliskraft und Druckgradientkraft ab und beträgt in mittleren Breiten 30°</p></div>;A
<div><h1>34) Warum weichen die tatsächlichen Windverhältnisse in einer Gebirgsregion häufig erheblich von den vorhergesagten Bedingungen ab?</h1><p>A) Wegen der blockierenden, kanalisierenden und umlenkenden Wirkung der Berge</p><p>B) Weil viele Bergen untertags auch stark vom Talwind beeinflusst werden</p><p>C) Weil an Bergflanken durch Temperaturunterschiede oft hangparallele Auf- und Abwinde entstehen</p><p>D) Alle sind richtig</p></div>;D
<div><h1>35) Treten Talwindsysteme nur an Tagen mit starker Gebirgsthermik auf?</h1><p>A) Nein, Talwinde sind ausschließlich eine Folge der großräumigen Druckverteilung</p><p>B) Nein, sogar im Winter können sich bei geschlossener Schneedecke im Gebirge starke Talwinde entwickeln</p><p>C) Nein, Talwinde treten immer dann auf, wenn sich die Gebirgsluft durch Einstrahlung insgesamt besser erwärmt als die Luft im Gebirgsvorland</p><p>D) Ja</p></div>;C
<div><h1>36) Wichtige Talwind-Besonderheiten für Flieger sind:</h1><p>A) Diese Winde treten unsystematisch und daher meist überraschend auf. In vielen Tälern kann nicht einmal ihre Richtung vorhergesagt werden</p><p>B) Der Talwind hat stets dieselbe Richtung wie der überregionale Wind, man muss also dessen Windrichtung kennen, um den Talwind einschätzen zu können</p><p>C) Talwinde erzeugen eigene Luv- und Leegebiete, Gebiete, die am Vormittag gut geeignet sind, werden am Nachmittag wegen Starkwind oder Leeturbulenzen eventuell gefährlich, an vielen Prallhängen entstehen nutzbare dynamische Aufwindfelder</p><p>D) Wegen der besseren Erwärmung des Flachlandes ist grundsätzlich damit zu rechnen, dass der Talwind aus dem Gebirge ins Flachland strömt. Mit seiner Unterstützung sind oft weite Flüge aus dem Gebirge ins Flachland möglich</p></div>;C
<div><h1>37) Warum dreht der Wind auf der Nordhalbkugel mit zunehmendem Bodenabstand normalerweise nach rechts?</h1><p>A) Weil das Tief (in Strömungsrichtung gesehen) immer rechts liegt, und die Corioliskraft ebenfalls nach rechts ablenkt</p><p>B) Auf Grund der nachlassenden Bodenreibung nimmt die Geschwindigkeit und damit auch die rechts ablenkende Corioliskraft zu</p><p>C) Normalerweise dreht der Wind mit zunehmendem Bodenabstand nach links</p><p>D) Normalerweise ändert sich die Windrichtung mit der Höhe überhaupt nicht</p></div>;B
<div><h1>38) Welche Aussagen zum Talwind im Gebirge sind richtig ?</h1><p>A) Seine Mächtigkeit kann zwischen 100 und 300 Meter über dem Talboden betragen, wegen der Bodenreibung nimmt der Wind nach unten hin markant ab</p><p>B) Seine Mächtigkeit kann 1000 Meter und höher über den Talgrund reichen, die Windgeschwindigkeit lässt erst in Bodennähe deutlich nach</p><p>C) Mit dem Talwind wird kältere Luft ins Gebirge gesaugt, deshalb beschränkt sich seine Ausdehnung auf den unmittelbar bodennahen Bereich</p><p>D) Der Talwind ist eine vollkommen laminare, turbulenzfreie Strömung</p></div>;B
<div><h1>39) Aus Windmeldungen der Gebirgs-Messstationen und Wolkenversatz geht hervor, dass etwas oberhalb der Berge ein NW-Wind mit ca. 60 km/h weht. Dennoch herrscht am süd-gerichteten Startplatz in 2000 m, ca. 50 m unterhalb des Gipfelkammes guter Aufwind. Wie ist die Situation zu beurteilen?</h1><p>A) Vermutlich ein vom Talwind hervorgerufenes Luv, das Soaring ermöglicht</p><p>B) Wahrscheinlich handelt es sich um den Aufwindteil einer Leewalze oder um starke Leethermik. Ein Start wäre mit hohem Unfallrisiko verbunden</p><p>C) So lange unterhalb des Grates oder direkt vom Hang weg geflogen wird, sind die Bedingungen zwar nicht ideal, aber für gute Piloten durchaus beherrschbar</p><p>D) Mit NW Winden werden oft frische, thermisch sehr aktive Luftmassen herangeschafft. In windgeschützten Leelagen entstehen starke, hoch reichende und für Könner gut nutzbare Aufwinde</p></div>;B
<div><h1>40) In Gebirgstälern strömen des öfteren zwei oder auch drei Lokalwinde aus verschiedenen Richtungen aufeinander zu, sie konvergieren: Was ist zu beachten?</h1><p>A) Oberhalb von bodennahen Konvergenzbereichen sind oft Aufwinde anzutreffen</p><p>B) Besonders in Bodennähe sind die Windverhältnisse unkalkulierbar und für eine Landung ungeeignet</p><p>C) Neben nahezu ortsfesten Konvergenzen gibt es auch wandernde Konvergenzbereiche</p><p>D) Alle sind richtig</p></div>;D
<div><h1>41) Kann aus der Zugrichtung der Cumuluswolken in ca. 2500 m MSL die zu erwartende Windrichtung und Windstärke unterhalb abgeleitet werden?</h1><p>A) Ja, es ist lediglich die Ablenkung des Windes nach recht mit der Höhe durch nachlassende Bodenreibung und zunehmenden Einfluss der Corioliskraft zu berücksichtigen</p><p>B) Im Flachland ist so eine grobe Abschätzung der Windverhältnisse möglich, im Gebirge können unterhalb (durch Talwind, Ablenkungs- und Düseneffekte) völlig andere Verhältnisse hinsichtlich Windrichtung und Windstärke herrschen</p><p>C) Nein, Cumuluswolken ziehen nicht, sie sind ortsfest, weil sie durch eine Thermikquelle gespeist werden, die ja ebenfalls ortsfest ist.</p><p>D) Zumindest die Windstärke kann unterhalb der Wolken nicht höher sein, weil der Wind grundsätzlich mit der Höhe zunimmt</p></div>;B
<div><h1>42) Auf einer Seite des Berges herrscht thermischer Aufwind, auf der anderen Seite schwacher dynamischer Aufwind und die Cumuluswolken 800 Meter höher werden vom überregionalen Wind wieder in eine andere Richtung verlagert.</h1><p>A) Der Start kann bedenkenlos nach der Seite mit dem stärkeren Aufwind erfolgen</p><p>B) In Kammnähe ist wegen der Durchmischung von Thermik und Hangaufwind aus unterschiedlichen Richtungen vermehrt Turbulenzbildung zu erwarten, ein Start im Kammbereich ist daher kritisch</p><p>C) Derart starke Schwankungen der Windrichtung auf so engem Raum sind unmöglich!</p><p>D) Der Start kann bedenkenlos nach der Seite mit dem schwächeren Aufwind erfolgen</p></div>;B
<div><h1>43) Welchen Wolken kommt wettermäßig "Vorboten-Charakter" zu?</h1><p>A) Sich verdichtenden Cirren als Hinweis auf Warmfrontannäherung aber auch auf die mögliche Ausbildung eines Gewitterambosses</p><p>B) Flockenförmigen Schäfchenwolken (Ac floccus) nach Schönwetter oder mittelhohen Wolkenbänken mit fingerartigen Aufquellungen (Ac castellani) als Hinweis auf eine Labilisierung in der Höhe</p><p>C) Isoliert auftretenden Cirren als Vorboten einer raschen Wetterverschlechterung</p><p>D) Die Antworten "Sich verdichtenden Cirren..." und "Flockenförmigen Schäfchenwolken" sind richtig</p></div>;D
<div><h1>44) Die beiden "klassischen" Regenwolkengattungen und ihre typische Niederschlagsform sind:</h1><p>A) Cumulonimbus mit Nieselniederschlägen und Nimbostratus mit Schauerniederschlägen</p><p>B) Cumulonimbus mit Schauerniederschlägen und Nimbostratus mit Nieselniederschlägen</p><p>C) Altocumulus mit Nieselniederschlägen und Cumulus congestus mit Schauerniederschlägen</p><p>D) Staubewölkung mit Stauniederschlägen und Aufgleitbewölkung mit Nieselniederschlägen</p></div>;B
<div><h1>45) Was ist unter Schauerniederschlägen zu verstehen?</h1><p>A) Lange andauernde, sehr gleichmäßig auftretende Niederschläge von kleinen Tröpfchen (Landregen)</p><p>B) Heftige, lokal und zeitlich begrenzte Starkniederschläge (Wolkenbruch, Platzregen, Hagel)</p><p>C) Lange anhaltender Dauerregen</p><p>D) Die im Nebel auftretende Feuchtigkeit aus kleinsten Tröpfchen</p></div>;B
<div><h1>46) Woran ist die Vereisung von aufgetürmten Quellwolken zu erkennen?</h1><p>A) An Wolkenhauben</p><p>B) Am spürbaren Temperaturabfall, der sich bis zum Erdboden auswirkt</p><p>C) Anstelle der blumenkohlartigen Quellungen bekommt die Wolke im oberen Bereich eine dunkelgraue bis schwarze Färbung</p><p>D) Am sogenannten Amboss, anstelle der blumenkohlartigen Quellungen bekommt die Wolke im oberen Bereich diffuse, faserige oder rauchartige Strukturen</p></div>;D
<div><h1>47) Bei welchen Temperaturen beginnen Haufenwolken üblicherweise zu vereisen?</h1><p>A) Sobald Teile der Wolke die Nullgradgrenze erreichen</p><p>B) Wenn die "Tops" bis in den - 5°C-Bereich vordringen</p><p>C) Wenn die Temperatur im oberen Bereich der Wolke auf -12°C abgenommen hat</p><p>D) Wegen der extrem geringen Zahl von Frierkeimen erst bei -30°C</p></div>;C
<div><h1>48) Das Auftreten von Schäfchenwolken</h1><p>A) Zeigt immer Labilisierung im Vorfeld einer Wetterverschlechterung an</p><p>B) Weist immer auf Wetterbesserung hin</p><p>C) Weist nach Schönwetter auf eine baldige Wetterverschlechterung, nach Schlechtwetter hingegen auf eine Wetterbesserung hin</p><p>D) Steht in keinem Zusammenhang mit einer nachfolgenden Wetteränderung</p></div>;C
<div><h1>49) An welche Folgen ist zu denken, wenn eine Quellwolke im oberen Bereich vereist?</h1><p>A) An die Gefahr einer baldigen Gewittertätigkeit</p><p>B) An das Entstehen von Schauerniederschlägen mit heftigen Abwinden</p><p>C) Deutliche Ausdehnung des Gefahrenbereiches der Wolke durch Kaltluftausflüsse</p><p>D) Alle sind richtig</p></div>;D
<div><h1>50) Nenne die wesentlichsten Gewittergefahren für Flieger.</h1><p>A) Extreme Turbulenz mit unkontrollierbaren Flugzuständen, Sicht und Orientierungsverlust sowie der Gefahr von Blitzeinschlägen</p><p>B) Rasende Höhengewinne mit Folgeproblemen durch rapide Temperatur- , Sauerstoff- und Druckabnahme</p><p>C) Starkniederschläge (Regen, Graupel, Hagel) mit heftigen Abwinden und weiter horizontaler Ausbreitung von starken und böigen Kaltluftmassen</p><p>D) Alle sind richtig</p></div>;D
<div><h1>52) Welche Wettersituationen stellen für alle Piloten eine große Gefahr dar?</h1><p>A) Kaltfrontdurchgänge und Gewitter</p><p>B) Föhn</p><p>C) Leethermik</p><p>D) Alle sind richtig</p></div>;D
<div><h1>53) Welche meteorologischen Rahmenbedingungen können vor allem Anfänger und unerfahrene Gelegenheitspiloten in Gefahr bringen, obwohl sie von routinierten Fliegern gut gemeistert werden ?</h1><p>A) Hochdruckeinfluss mit stabiler Schichtung und schwachem Wind</p><p>B) Hochdruckeinfluss mit schwachem Wind und normaler Thermikentwicklung</p><p>C) Sturm</p><p>D) Sommerliches Wärmegewitter</p></div>;B
<div><h1>54) Nach stundenlangem Warten am Startplatz bricht der dichte Nebel etwas auf und der Landeplatz wird sichtbar.</h1><p>A) Weil sich dieses Nebelfenster eventuell rasch wieder schließt, sollte sofort gestartet werden</p><p>B) Aus Sicherheitsgründen sollte noch drei, zumindest aber zwei Minuten gewartet werden. Ist das Landefeld dann immer noch zu sehen, darf geflogen werden</p><p>C) An Nebeltagen darf nur gestartet werden, wenn sich der Nebel im Flugbereich großflächig und nachhaltig aufgelöst hat</p><p>D) An Nebeltagen sind Flüge unmöglich</p></div>;C
<div><h1>55) Nach einem wolkenlosen Morgen bilden sich im Laufe des Vormittags flache Cumuli mit hoher Basis und nach oben hin gut begrenzten Quellungen. In großer Höhen ziehen langsam einzelne Cirren aus östlicher Richtung heran.</h1><p>A) Typische Hinweise auf die Annäherung einer Kaltfront oder einer Okklusion mit Kaltfront-Charakter</p><p>B) Lässt auf feuchtlabile Schichtung in der Höhe und damit auf hohe Gewitterwahrscheinlichkeit am Nachmittag schließen</p><p>C) Sieht nach Hochdruckeinfluss mit guter Wolkenthermik aus</p><p>D) Eindeutig Rückseitenwetter</p></div>;C
<div><h1>56) Liegen die Isobaren der Bodenwetterkarte weit auseinander</h1><p>A) sind starke Bodenwinde zu erwarten</p><p>B) handelt es sich um eine flache Druckverteilung und im Wetterbericht werden schwache, umlaufende Winde oder sogar Windstille vorhergesagt</p><p>C) herrscht immer Hochdruckeinfluss</p><p>D) herrscht immer Tiefdruckeinfluss</p></div>;B
