<div><h1>32) Was kann auf Schrumpfung (Verkürzung) der hinteren Leinenebenen hinweisen?</h1><p>A) Ausgebleichte Leinen</p><p>B) Ungewohnt verzögertes Hochsteigen der Kappe beim Start</p><p>C) Ungewohnt schnelles Hochsteigen der Kappe beim Start</p><p>D) Ungewohnt hohe Trimmgeschwindigkeit</p></div>;B
<div><h1>33) Die Stammleine, die zum äußeren Flügelende des Gleitschirms führt,</h1><p>A) ist die Leine zum Ohrenanlegen und deshalb häufig andersfarbig markiert</p><p>B) hat einen besonders großen Durchmesser, weil sie hohe Lasten aufnehmen muss</p><p>C) ist die Stabiloleine, die zum leichtern Auffinden für das Lösen eines Verhängers andersfarbig markiert</p><p>ist</p><p>D) muss besonders elastisch sein und ist deshalb immer aus Dyneema- Material</p></div>;C
<div><h1>34) Die Gesamtfestigkeit aller Stammleinen der A-und B-Leinenebenen</h1><p>A) muss mindestens doppelt so hoch sein wie das maximale Startgewicht des Gleitschirms, und nicht weniger als 200 kg</p><p>B) muss mindestens das 8- fache des maximal zulässigen Startgewichtes des Gleitschirms betragen, und nicht weniger als 800 kg (8.000 N)</p><p>C) ist von weniger großer Bedeutung, da die Hauptlast von den hinteren C- und D- Leinenebenen getragen werden</p><p>D) muss generell 1 Tonne überschreiten</p></div>;B
<div><h1>35) Viele Gleitschirme haben zweigeteilte A-Tragegurte. Damit</h1><p>A) soll das Starten erleichtert werden</p><p>B) soll das Ohrenanlegen erleichtert werden</p><p>C) soll das Beschleunigen erleichtert werden</p><p>D) soll der B-Leinen- Stall erleichtert werden</p></div>;B
<div><h1>36) Welche Aussagen zum Beschleunigungssystem sind richtig?</h1><p>A) Bei Betätigung verkleinert es den Anstellwinkel des Gleitschirmes durch Verkürzen der C-und D-Tragegurte</p><p>B) Bei Betätigung verkleinert es den Anstellwinkel des Gleitschirmes durch Verkürzen der A-und B-Tragegurte</p><p>C) Es sollte nur bei Starkwind-Flügen eingehängt werden</p><p>D) Bei Betätigung steigert es die Höchstgeschwindigkeit des Gleitschirmes um bis zu 5%.</p></div>;B
<div><h1>37) Welche Aussagen zum Beschleunigungssystem sind richtig?</h1><p>A) Bei Betätigung erhöhen sich Eigengeschwindigkeit und Einklapptendenz, die Sinkgeschwindigkeit verringert sich</p><p>B) Bei Betätigung erhöhen sich Eigengeschwindigkeit und Sinkgeschwindigkeit, die Einklapptendenz nimmt ab</p><p>C) Bei Betätigung erhöhen sich Eigengeschwindigkeit, Sinkgeschwindigkeit und Einklapptendenz</p><p>D) Die Eigengeschwindigkeit erhöht sich nur bei Gegenwind, Sinkgeschwindigkeit und Einklapptendenz steigen an</p></div>;C
<div><h1>38) Das Beschleunigungssystem des Gleitschirmes</h1><p>A) sollte exakt auf den Piloten eingestellt werden</p><p>B) sollte bei jedem Höhenflug eingehängt werden</p><p>C) sollte in turbulenten Flugbedingungen sowie in Bodennähe nicht betätigt werden</p><p>D) Alle sind richtig</p></div>;D
<div><h1>39) Bei der Wahl des Gurtzeuges sollte vor allem darauf geachtet werden, dass</h1><p>A) eine möglichst exakte Anpassung an die Statur des Piloten möglich ist</p><p>B) ein einwandfreies Auslösen des Rettungsschirmes aus dem Außencontainer möglich ist</p><p>C) eine aufrechte und laufbereite Pilotenposition eingenommen werden kann</p><p>D) Alle sind richtig</p></div>;D
<div><h1>40) Eignung und Grundeinstellungen eines Gurtzeuges testet man am besten</h1><p>A) bei einem langen Thermikflug</p><p>B) in einem Gurtzeug-Simulator unter Einweisung eines Fluglehrers</p><p>C) bei einem Tandemflug mit Fluglehrer</p><p>D) Gurtzeuge haben Einheitsgröße, ein Test ist nicht erforderlich</p></div>;B
<div><h1>41) Welche Charakteristiken treffen auf Gurtzeuge mit hohen Aufhängepunkten zu?</h1><p>A) Die Bewegungen der Schirmkappe werden sehr deutlich auf den Piloten übertragen. Der Schirm spricht sensibel auf Steuerung mit Gewichtsverlagerung an</p><p>B) Die Bewegungen der Schirmkappe werden gedämpft auf den Piloten übertragen. Der Schirm spricht wenig sensibel auf Steuerung mit Gewichtsverlagerung an</p><p>C) Die Bewegungen der Schirmkappe werden sehr deutlich auf den Piloten übertragen. Der Schirm spricht wenig sensibel auf Steuerung mit Gewichtsverlagerung an</p><p>D) Die Bewegungen der Schirmkappe werden gedämpft auf den Piloten übertragen. Der Schirm spricht sensibel auf Steuerung mit Gewichtsverlagerung an</p></div>;B
<div><h1>42) Welche Charakteristiken treffen auf Gurtzeuge mit niedrigen Aufhängepunkten zu?</h1><p>A) Die Bewegungen der Schirmkappe werden sehr deutlich auf den Piloten übertragen. Der Schirm spricht sensibel auf Steuerung mit Gewichtsverlagerung an.</p><p>B) Die Bewegungen der Schirmkappe werden gedämpft auf den Piloten übertragen. Der Schirm spricht wenig sensibel auf Steuerung mit Gewichtsverlagerung an.</p><p>C) Die Bewegungen der Schirmkappe werden sehr deutlich auf den Piloten übertragen. Der Schirm spricht wenig sensibel auf Steuerung mit Gewichtsverlagerung an.</p><p>D) Die Bewegungen der Schirmkappe werden gedämpft auf den Piloten übertragen. Der Schirm spricht sensibel auf Steuerung mit Gewichtsverlagerung an.</p></div>;A
<div><h1>43) Die Schließen an Frontgurt (Brustgurt) und Beingurten des Gurtzeuges</h1><p>A) müssen regelmäßig geölt werden</p><p>B) müssen der Luftfahrt-Norm entsprechen</p><p>C) müssen beim Schließen hörbar einrasten</p><p>D) sind auch verschmutzt oder vereist voll funktionsfähig</p></div>;C
<div><h1>44) Herausfallsicherungen an Gurtzeugen</h1><p>A) schützen den Piloten vor dem Herausfallen bei unverschlossenen Beingurten</p><p>B) schützen das Rettungsgerät vor dem Herausfallen bei offenem Außencontainer</p><p>C) machen den Checkpunkt "Pilot" beim Startcheck überflüssig</p><p>D) verbinden den Frontgurt (Brustgurt) mit den Schultergurten des Gurtzeuges</p></div>;A
<div><h1>45) Nach den Lufttüchtigkeitsforderungen geprüfte Gleitschirmgurtzeuge müssen einen Rückenschutz aufweisen. Welchen?</h1><p>A) Mustergeprüfte Luftprotektoren oder Schaumstoff-Protektoren</p><p>B) Hartschalen-Protektoren</p><p>C) CE-zertifizierte Motorrad-Protektoren oder Snowboard-Protektoren</p><p>D) Alle sind richtig</p></div>;A
<div><h1>46) Die Reinigung eines verschmutzten Gleitschirms</h1><p>A) kann mit herkömmlichen Haushaltsreinigern gemäß Anleitung des Reinigungsmittelherstellers erfolgen</p><p>B) kann mit klarem Wasser durchgeführt werden, trocknen in der Sonne</p><p>C) kann mit klarem Wasser durchgeführt werden, trocknen an einem schattigen Ort</p><p>D) muss mit Spiritus durchgeführt werden</p></div>;C
<div><h1>47) Welche Grundsätze gelten für Reparaturen von Gleitschirmen?</h1><p>A) Jegliche Art von Reparatur darf nur vom Hersteller durchgeführt werden</p><p>B) Kleine Risse kann der Pilot mit Klebesegel reparieren, größere Reparaturen gehören in den Fachbetrieb</p><p>C) Segelreparaturen darf der Pilot selbst durchführen, Reparaturen von Leinen dürfen nur vom Hersteller durchgeführt werden</p><p>D) Leinenreparaturen darf der Pilot selbst durchführen, Segelreparaturen dürfen nur vom Hersteller durchgeführt werden</p></div>;B
<div><h1>48) Bei einer Nachprüfung (Check) werden unter anderem folgende Arbeiten durchgeführt:</h1><p>A) Leinenlängen nachmessen und protokollieren</p><p>B) Überprüfen der Reißfestigkeit einzelner Leinen</p><p>C) Überprüfen der Luftdurchlässigkeit des Tuches und Untersuchung auf Beschädigungen</p><p>D) Alle sind richtig</p></div>;D
<div><h1>50) Die auf dem Gleitschirm angebrachte Musterprüfplakette enthält unter anderem Angaben zu</h1><p>A) LTF-Klassifizierung, Materialien, Lebensdauer, Seriennummer</p><p>B) LTF-Klassifizierung, Sitzzahl, Startgewicht, Hersteller, Datum der Stückprüfung</p><p>C) LTF-Klassifizierung, Pilotenqualifikation, Name des Testpiloten,</p><p>D) LTF-Klassifizierung, Pflegeanleitung, Festigkeitswerte, Hersteller</p></div>;B
<div><h1>51) Welche Aussagen sind zu den Flugtests im Rahmen der Musterprüfung korrekt?</h1><p>A) Ein Testpilot erfliegt und beurteilt alle Extremflugmanöver im mittleren Bereich des Startgewichtes, stichprobenartig fliegt ein zweiter Testpilot das Testprogramm erneut. Zur Klassifizierung werden die Testergebnisse gemittelt.</p><p>B) Zwei Testpiloten erfliegen und beurteilen unabhängig voneinander alle Extremflugmanöver an der oberen und unteren Grenze des Startgewichtes, sowie beim beschleunigten Flug. Zur Klassifizierung wird das schlechteste Testergebnis gewertet.</p><p>C) Ein Testpilot der Herstellerfirma erfliegt alle Extremflugmanöver. Testpiloten der Musterprüfstelle beurteilen und klassifizieren das Geräteverhalten aufgrund der Beobachtung dieser Testflüge.</p><p>D) Ein Testpilot der Herstellerfirma erfliegt alle Extremflugmanöver. Testpiloten der Musterprüfstelle beurteilen und klassifizieren das Geräteverhalten aufgrund der Videodokumentation dieser Testflüge.</p></div>;B
<div><h1>52) Das bei den Flugtests ermittelte Extremflugverhalten des Gleitschirms</h1><p>A) ist nur bei Hochleistern Grundlage für die Klassifizierung</p><p>B) ist mit dem Extremflugverhalten des Gleitschirms in der Praxis immer identisch</p><p>C) wird wegen der Aggressivität der Flugtestmanöver in der Praxis immer weniger kritisch ausfallen</p><p>D) kann in der Praxis durch Wind- und Turbulenzeinfluss oder Pilotenfehler deutlich kritischer ausfallen</p></div>;D
<div><h1>53) Der Begriff "Kompatibilitätsprüfung" bezeichnet</h1><p>A) die Überprüfung einer Gurtzeug - Rettungsschirmkombination auf einwandfreie Funktion des Auslösemechanismus durch Fachpersonal</p><p>B) die Überprüfung einer Gleitschirm - Gurtzeugkombination im Rahmen der Musterprüfung durch die DAkkS-akkreditierte Prüfstelle</p><p>C) die Überprüfung, ob ein Rettungsgerät mit dem Startgewicht des Piloten kompatibel ist</p><p>D) Die Prüfung der Kompatibilität aller Bauteile eines Gleitschirmes im Rahmen der Detailprüfung durch die DAkkS-akkreditierte Prüfstelle</p></div>;A
<div><h1>54) Welche Aussagen zur Kompatibilität von Gurtzeugen und Rettungsschirmen sind korrekt?</h1><p>A) Alle mustergeprüften Gurtzeuge sind mit allen mustergeprüften Rettungsschirmen kompatibel</p><p>B) Jedes Gurtzeug ist nur mit dafür mustergeprüften Rettungsschirmen kompatibel</p><p>C) Die Kompatibilität ist u.a. abhängig von der Größe des Rettungsschirms und der Bauweise von Innen- und Außencontainer, sie muss stets bei einer Kompatibilitätsprüfung festgestellt werden</p><p>D) Die Kompatibilität von Gurtzeugen und Rettungsschirmen ist nicht erforderlich, da es sich um zwei voneinander völlig unabhängige Gegenstände handelt</p></div>;C
<div><h1>55) Wann ist eine Kompatibilitätsprüfung erforderlich?</h1><p>A) Bei jeder Neukombination von Gurtzeug oder Rettungsschirm vor dem ersten Flug</p><p>B) Gemäß den Angaben in der Betriebsanleitung, meist zweimal im Jahr</p><p>C) Vor jedem Flug</p><p>D) Jedes Mal wenn der Rettungsschirm neu gepackt wird</p></div>;A
<div><h1>56) Was ist bei Rettungsgerätegriffen zu beachten, die mit Klett am Gurtzeug befestigt sind?</h1><p>A) Klett verliert mit der Zeit an Haltekraft, deshalb muss der Griff regelmäßig (z.B. beim Vorflugcheck) fest an den Klett gedrückt werden, damit die Auslösekraft nicht gefährlich gering wird</p><p>B) Klett erhöht in der Regel seine Haltekraft mit der Zeit selbständig, deshalb muss regelmäßig (z.B. beim Vorflugcheck) der Griff vom Klett gelöst und wieder neu befestigt werden, damit die Auslösekraft nicht gefährlich hoch wird</p><p>C) Der Klett muss regelmäßig, spätestens alle 12 Monate, erneuert werden</p><p>D) Klettbefestigungen von Rettungsgerätegriffen sind nicht zugelassen, weil die Auslösekraft mit dieser Befestigungsmethode generell zu hoch ist</p></div>;B
<div><h1>57) Verbindungsglieder sind u.a.</h1><p>A) die Einschlaufbänder der Galerieleinen an der Kappe und die Steuerschlaufen</p><p>B) Leinenschlösser und Gurtzeug-Karabiner</p><p>C) Tragegurte</p><p>D) Alle sind richtig</p></div>;B
<div><h1>58) Gurtzeug-Karabiner aus Aluminium</h1><p>A) weisen höhere Bruchlasten als Gurtzeug-Karabiner aus Stahl auf</p><p>B) sind nicht zugelassen</p><p>C) können bei Beschädigung (Dellen, Risse) deutliche Festigkeitseinbußen erleiden</p><p>D) müssen, wegen ihrer geringeren Festigkeiten jährlich bzw. alle 100 Flüge ausgetauscht werden</p></div>;C
<div><h1>59) Am Startplatz stellt der Pilot beim Vorflugcheck einen ca. 5 cm langen Riss im Untersegel seines Gleitschirmes fest. Er sollte</h1><p>A) starten und den Schirm nach dem Flug fachmännisch reparieren lassen</p><p>B) vor dem Start den Riss beidseitig mit Klebesegel reparieren</p><p>C) vor dem Start den Riss mit Nadel und Faden vernähen</p><p>D) Alle sind möglich</p></div>;B
<div><h1>60) Am Startplatz stellt der Pilot beim Vorflugcheck fest, dass Kern und Mantel einer A-Stammleine stark beschädigt sind. Er sollte</h1><p>A) starten und die Leine nach dem Flug fachmännisch austauschen lassen</p><p>B) nicht starten und die Leine vor dem nächsten Flug fachmännisch austauschen lassen</p><p>C) vor dem Start die Leine mit Klebeband tapen</p><p>D) den Mantel mit einem Feuerzeug wieder verschweißen</p></div>;B
<div><h1>61) Die Fangleinenschlösser</h1><p>A) sind verschweißt und lassen sich nicht öffnen</p><p>B) müssen regelmäßig ausgetauscht werden</p><p>C) müssen bei jedem Startcheck, als Teil des 5-Punkte-Checks, auf festen Sitz des Schraubverschlusses überprüft werden</p><p>D) müssen in regelmäßigen Abständen, z.B. beim Vorflugcheck, auf festen Sitz des Schraubverschlusses überprüft werden</p></div>;D
<div><h1>62) Fürs Gleitschirmfliegen am besten geeignet sind</h1><p>A) Fahrradhelme mit CE-Prüfzeichen, weil sie besonders leicht sind</p><p>B) Halbschalenhelme für Skifahrer mit CE-Prüfzeichen, weil sie den besten Kompromiss aus Festigkeit und Leichtigkeit bieten</p><p>C) Helme mit CE-EN 966-Prüfzeichen für Flugsporthelme, weil sie für die Verwendung beim Flugsport optimiert und geprüft sind</p><p>D) Motorrad-Vollvisierhelme mit CE-Prüfzeichen, weil sie besonders hohe Festigkeiten aufweisen</p></div>;C
<div><h1>63) Die Klassifizierung eines Gleitschirms aufgrund der Flugtests durch die Testpiloten der Musterprüfstelle gibt Aufschluss über</h1><p>A) Gleitleistung, minimales Sinken, Höchstgeschwindigkeit</p><p>B) Verarbeitung und Haltbarkeit</p><p>C) Flugverhalten in Extremsituationen und Piloteneignung</p><p>D) Alle sind richtig</p></div>;C
<div><h1>64) Welche Tests durchläuft ein Gleitschirm bei der Musterprüfung?</h1><p>A) Festigkeitsprüfung, Luftdurchlässigkeitsprüfung, Stückprüfung</p><p>B) Zerreißtest, Leinen-Knicktest, Detailprüfung, Stückprüfung</p><p>C) Testflüge, Windkanaltest, Stückprüfung</p><p>D) Schocktest, Festigkeitstest, Flugtests und Detailprüfung</p></div>;D
<div><h1>65) Bei Rettungsgeräten werden beim Test für die Musterprüfung u.a.</h1><p>A) Festigkeit und Sinkgeschwindigkeit überprüft</p><p>B) Der Auslösemechanismus überprüft</p><p>C) Die fachgerechte Packmethode überprüft</p><p>D) Alle sind richtig</p></div>;D
<div><h1>66) Das Testprogramm der Musterprüfung für Gurtzeuge besteht aus</h1><p>A) Funktionsprüfung, Festigkeitstest und Flugtest</p><p>B) Abwurftest und Zerreißtest</p><p>C) Funktionsprüfung, Stückprüfung, Schocktest</p><p>D) Überprüfung der Flugbequemlichkeit</p></div>;A
<div><h1>67) Uneingeschränkt für Flugschüler und Einsteiger geeignet sind Gleitschirme der LTF-Klassifizierung</h1><p>A) A</p><p>B) B</p><p>C) C</p><p>D) D</p></div>;A
<div><h1>68) Wie häufig sollten Rettungsgeräte neu gepackt werden?</h1><p>A) Nach Herstellerangaben ca. alle 2 Jahre</p><p>B) Nach Herstellerangaben ca. 1-3 mal pro Jahr</p><p>C) Nach Herstellerangaben ca. monatlich</p><p>D) Nach Herstellerangaben ca. alle 20 Flüge</p></div>;B
<div><h1>69) Ein feucht gewordenes Rettungsgerät</h1><p>A) muss im Innencontainer verbleiben und dort trocknen. Anschließend neu packen lassen</p><p>B) muss zur Überprüfung zum Hersteller und ggf. gegen ein neues ausgetauscht werden</p><p>C) muss sofort ausgebaut, an der Sonne getrocknet und neu gepackt werden</p><p>D) muss ausgebaut, an einem schattigen Ort gelüftet und getrocknet und neu gepackt werden</p></div>;D
<div><h1>70) Welche Aussagen zur Anhängelast bei Rettungsschirmen sind richtig?</h1><p>A) Bei der Musterprüfung wird aus dem Festigkeitstest und dem Sinkgeschwindigkeitstest die maximal zulässige Anhängelast ermittelt</p><p>B) Das Startgewicht des Piloten muss niedriger oder gleich groß sein wie die maximal zulässige Anhängelast</p><p>C) Das Startgewicht des Piloten sollte ca. 20 % niedriger sein als die maximal zulässige Anhängelast, um für eine Rettungsgeräte Landung weitgehend unkritische Sinkgeschwindigkeit zu erreichen</p><p>D) Alle sind richtig</p></div>;D
<div><h1>71) Welche Geräteeigenschaften sind für eine hohe Flächenbelastung beim Gleitschirm charakteristisch?</h1><p>A) Geringere Stabilität gegen Einklapper, geringere Trimmgeschwindigkeit, weniger dynamische Schirmreaktionen</p><p>B) Höhere Stabilität gegen Einklapper, höhere Trimmgeschwindigkeit, höhere Sinkgeschwindigkeit, dynamischere Schirmreaktionen</p><p>C) Geringere Sinkgeschwindigkeit, besseres Gleiten, besseres Handling</p><p>D) Höhere Sinkgeschwindigkeit, schlechteres Gleiten, trägeres Handling</p></div>;B
<div><h1>72) Was ist beispielsweise unter der Überschreitung der Betriebsgrenzen eines Gleitschirms zu verstehen?</h1><p>A) Einflüge in den kontrollierten Luftraum und Flüge nach Sonnenuntergang</p><p>B) Das Überschreiten der maximal zulässigen Flughöhe</p><p>C) Das Über- oder Unterschreiten der Grenzen des zugelassenen Gewichtsbereichs</p><p>D) Das Fliegen eines nicht mustergeprüften bzw. nicht ordnungsgemäß nachgeprüften Gleitschirms</p></div>;C
